figure_path,figure_family,primary_series,axis_dimension,axis_scale,primary_min,primary_max,primary_span,axis_min,axis_max,axis_span,utilization_ratio,panels_json,issue_detected,action_taken,full_scale_reference_available,full_scale_reference,context_points_clipped,context_note,labels_inside_canvas,generating_script,is_reference,original_axis_rule,old_primary_min,old_primary_max,old_axis_min,old_axis_max,old_utilization_ratio,remaining_issue,review_status
analysis/moving_averages/figures/emotion_gratitude/hip_hop_rap.png,moving_average_individual_genre,equal-weight 12-month mean; rank-weighted 12-month sensitivity,y,linear,0.0003535538998,0.01976410426,0.0194105503602,0,0.022,0.022,0.882297743645,"[{""axis_max"": 0.022, ""axis_min"": 0.0, ""axis_span"": 0.022, ""primary_max"": 0.01976410426, ""primary_min"": 0.0003535538998, ""primary_span"": 0.019410550360199997, ""utilization_ratio"": 0.8822977436454544}]",Primary rolling range uses under 25% of old Y-axis; raw/global/domain scale dominates,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,True,analysis/moving_averages/figures/emotion_gratitude/hip_hop_rap_full_scale.png,30,Y-axis follows displayed 12-month means; classifier scores range 0–1. Raw monthly context: 30 values outside view.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0003535538998,0.01976410426,0,0.205683163164,0.0943711194519,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/emotion_gratitude/hip_hop_rap_full_scale.png,moving_average_individual_genre,equal-weight/rank-weighted rolling means; full-domain reference,y,linear,0.0003535538998,0.01976410426,0.0194105503602,0,1,1,0.0194105503602,"[{""axis_max"": 1.0, ""axis_min"": 0.0, ""axis_span"": 1.0, ""primary_max"": 0.01976410426, ""primary_min"": 0.0003535538998, ""primary_span"": 0.019410550360199997, ""utilization_ratio"": 0.019410550360199997}]",,Full-domain companion preserves every qualifying raw monthly value,False,,0,,True,src/moving_average_figures.py,True,New companion reference,,,,,,,intentional full-scale reference
analysis/moving_averages/figures/emotion_gratitude/major_genres.png,moving_average_major_genres,equal-weight 12-month mean,y,linear,0.0003662252954,0.07094671816,0.0705804928646,0,0.077,0.077,0.916629777462,"[{""axis_max"": 0.077, ""axis_min"": 0.0, ""axis_span"": 0.077, ""primary_max"": 0.07094671816, ""primary_min"": 0.0003662252954, ""primary_span"": 0.07058049286460001, ""utilization_ratio"": 0.9166297774623379}]",Primary rolling range uses 25–50% of old Y-axis; reviewed against raw/global scale,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,False,,0,Y-axis follows displayed 12-month means; classifier scores range 0–1.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0003662252954,0.07094671816,0,0.205683163164,0.343151533547,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/emotion_gratitude/overall.png,moving_average_overall,equal-weight 12-month mean,y,linear,0.0008005246385,0.01566241322,0.0148618885815,0,0.017,0.017,0.874228740088,"[{""axis_max"": 0.017, ""axis_min"": 0.0, ""axis_span"": 0.017, ""primary_max"": 0.01566241322, ""primary_min"": 0.0008005246385, ""primary_span"": 0.014861888581500001, ""utilization_ratio"": 0.8742287400882353}]",Primary rolling range uses under 25% of old Y-axis; raw/global/domain scale dominates,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,True,analysis/moving_averages/figures/emotion_gratitude/overall_full_scale.png,49,Y-axis follows displayed 12-month means; classifier scores range 0–1. Raw monthly context: 49 values outside view.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0008005246385,0.01566241322,0,0.205683163164,0.0722562233723,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/emotion_gratitude/overall_full_scale.png,moving_average_overall,equal-weight/rank-weighted rolling means; full-domain reference,y,linear,0.0008005246385,0.01566241322,0.0148618885815,0,1,1,0.0148618885815,"[{""axis_max"": 1.0, ""axis_min"": 0.0, ""axis_span"": 1.0, ""primary_max"": 0.01566241322, ""primary_min"": 0.0008005246385, ""primary_span"": 0.014861888581500001, ""utilization_ratio"": 0.014861888581500001}]",,Full-domain companion preserves every qualifying raw monthly value,False,,0,,True,src/moving_average_figures.py,True,New companion reference,,,,,,,intentional full-scale reference
analysis/moving_averages/figures/emotion_gratitude/pop.png,moving_average_individual_genre,equal-weight 12-month mean; rank-weighted 12-month sensitivity,y,linear,0.0004931766241,0.08631140213,0.0858182255059,0,0.094,0.094,0.912959845807,"[{""axis_max"": 0.094, ""axis_min"": 0.0, ""axis_span"": 0.094, ""primary_max"": 0.08631140213, ""primary_min"": 0.0004931766241, ""primary_span"": 0.0858182255059, ""utilization_ratio"": 0.9129598458074468}]",Primary rolling range uses 25–50% of old Y-axis; reviewed against raw/global scale,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,True,analysis/moving_averages/figures/emotion_gratitude/pop_full_scale.png,2,Y-axis follows displayed 12-month means; classifier scores range 0–1. Raw monthly context: 2 values outside view.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0004931766241,0.08631140213,0,0.205683163164,0.417235053107,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/emotion_gratitude/pop_full_scale.png,moving_average_individual_genre,equal-weight/rank-weighted rolling means; full-domain reference,y,linear,0.0004931766241,0.08631140213,0.0858182255059,0,1,1,0.0858182255059,"[{""axis_max"": 1.0, ""axis_min"": 0.0, ""axis_span"": 1.0, ""primary_max"": 0.08631140213, ""primary_min"": 0.0004931766241, ""primary_span"": 0.0858182255059, ""utilization_ratio"": 0.0858182255059}]",,Full-domain companion preserves every qualifying raw monthly value,False,,0,,True,src/moving_average_figures.py,True,New companion reference,,,,,,,intentional full-scale reference
analysis/moving_averages/figures/emotion_gratitude/r_b_soul.png,moving_average_individual_genre,equal-weight 12-month mean; rank-weighted 12-month sensitivity,y,linear,0.0004404716145,0.03127838645,0.0308379148355,0,0.034,0.034,0.906997495162,"[{""axis_max"": 0.034, ""axis_min"": 0.0, ""axis_span"": 0.034, ""primary_max"": 0.03127838645, ""primary_min"": 0.0004404716145, ""primary_span"": 0.0308379148355, ""utilization_ratio"": 0.9069974951617646}]",Primary rolling range uses under 25% of old Y-axis; raw/global/domain scale dominates,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,True,analysis/moving_averages/figures/emotion_gratitude/r_b_soul_full_scale.png,45,Y-axis follows displayed 12-month means; classifier scores range 0–1. Raw monthly context: 45 values outside view.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0004404716145,0.03127838645,0,0.205683163164,0.149929213267,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/emotion_gratitude/r_b_soul_full_scale.png,moving_average_individual_genre,equal-weight/rank-weighted rolling means; full-domain reference,y,linear,0.0004404716145,0.03127838645,0.0308379148355,0,1,1,0.0308379148355,"[{""axis_max"": 1.0, ""axis_min"": 0.0, ""axis_span"": 1.0, ""primary_max"": 0.03127838645, ""primary_min"": 0.0004404716145, ""primary_span"": 0.0308379148355, ""utilization_ratio"": 0.0308379148355}]",,Full-domain companion preserves every qualifying raw monthly value,False,,0,,True,src/moving_average_figures.py,True,New companion reference,,,,,,,intentional full-scale reference
analysis/moving_averages/figures/emotion_gratitude/rank_sensitivity.png,moving_average_rank_sensitivity,equal-weight 12-month mean; rank-weighted 12-month sensitivity,y,linear,0.00075493509,0.01858666921,0.01783173412,0,0.021,0.021,0.84913019619,"[{""axis_max"": 0.021, ""axis_min"": 0.0, ""axis_span"": 0.021, ""primary_max"": 0.01858666921, ""primary_min"": 0.00075493509, ""primary_span"": 0.01783173412, ""utilization_ratio"": 0.8491301961904762}]",Primary rolling range uses under 25% of old Y-axis; raw/global/domain scale dominates,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,False,,0,Y-axis follows displayed 12-month means; classifier scores range 0–1.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.00075493509,0.01858666921,0,0.205683163164,0.0866951569866,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/emotion_gratitude/rock.png,moving_average_individual_genre,equal-weight 12-month mean; rank-weighted 12-month sensitivity,y,linear,0.000400714467,0.07111136083,0.070710646363,0,0.077,0.077,0.918320082636,"[{""axis_max"": 0.077, ""axis_min"": 0.0, ""axis_span"": 0.077, ""primary_max"": 0.07111136083, ""primary_min"": 0.000400714467, ""primary_span"": 0.070710646363, ""utilization_ratio"": 0.9183200826363636}]",Primary rolling range uses 25–50% of old Y-axis; reviewed against raw/global scale,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,True,analysis/moving_averages/figures/emotion_gratitude/rock_full_scale.png,9,Y-axis follows displayed 12-month means; classifier scores range 0–1. Raw monthly context: 9 values outside view.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.000400714467,0.07111136083,0,0.205683163164,0.343784319899,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/emotion_gratitude/rock_full_scale.png,moving_average_individual_genre,equal-weight/rank-weighted rolling means; full-domain reference,y,linear,0.000400714467,0.07111136083,0.070710646363,0,1,1,0.070710646363,"[{""axis_max"": 1.0, ""axis_min"": 0.0, ""axis_span"": 1.0, ""primary_max"": 0.07111136083, ""primary_min"": 0.000400714467, ""primary_span"": 0.070710646363, ""utilization_ratio"": 0.070710646363}]",,Full-domain companion preserves every qualifying raw monthly value,False,,0,,True,src/moving_average_figures.py,True,New companion reference,,,,,,,intentional full-scale reference
analysis/moving_averages/figures/emotion_grief/alternative_indie.png,moving_average_individual_genre,equal-weight 12-month mean; rank-weighted 12-month sensitivity,y,linear,0.001680770854,0.005870478841,0.004189707987,0.0013,0.0063,0.005,0.8379415974,"[{""axis_max"": 0.0063, ""axis_min"": 0.0013000000000000002, ""axis_span"": 0.005, ""primary_max"": 0.005870478841, ""primary_min"": 0.001680770854, ""primary_span"": 0.004189707987, ""utilization_ratio"": 0.8379415974}]",Primary rolling range uses under 25% of old Y-axis; raw/global/domain scale dominates,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,True,analysis/moving_averages/figures/emotion_grief/alternative_indie_full_scale.png,30,Y-axis follows displayed 12-month means; classifier scores range 0–1. Raw monthly context: 30 values outside view.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001680770854,0.005870478841,0,0.019375001658,0.216242974373,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/emotion_grief/alternative_indie_full_scale.png,moving_average_individual_genre,equal-weight/rank-weighted rolling means; full-domain reference,y,linear,0.001680770854,0.005870478841,0.004189707987,0,1,1,0.004189707987,"[{""axis_max"": 1.0, ""axis_min"": 0.0, ""axis_span"": 1.0, ""primary_max"": 0.005870478841, ""primary_min"": 0.001680770854, ""primary_span"": 0.004189707987, ""utilization_ratio"": 0.004189707987}]",,Full-domain companion preserves every qualifying raw monthly value,False,,0,,True,src/moving_average_figures.py,True,New companion reference,,,,,,,intentional full-scale reference
analysis/moving_averages/figures/emotion_grief/country.png,moving_average_individual_genre,equal-weight 12-month mean; rank-weighted 12-month sensitivity,y,linear,0.001004981659,0.008008583284,0.007003601625,0.0004,0.0086,0.0082,0.854097759146,"[{""axis_max"": 0.0086, ""axis_min"": 0.0004, ""axis_span"": 0.0082, ""primary_max"": 0.008008583284, ""primary_min"": 0.001004981659, ""primary_span"": 0.0070036016250000005, ""utilization_ratio"": 0.8540977591463415}]",Primary rolling range uses 25–50% of old Y-axis; reviewed against raw/global scale,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,True,analysis/moving_averages/figures/emotion_grief/country_full_scale.png,13,Y-axis follows displayed 12-month means; classifier scores range 0–1. Raw monthly context: 13 values outside view.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001004981659,0.008008583284,0,0.019375001658,0.36147618197,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/emotion_grief/country_full_scale.png,moving_average_individual_genre,equal-weight/rank-weighted rolling means; full-domain reference,y,linear,0.001004981659,0.008008583284,0.007003601625,0,1,1,0.007003601625,"[{""axis_max"": 1.0, ""axis_min"": 0.0, ""axis_span"": 1.0, ""primary_max"": 0.008008583284, ""primary_min"": 0.001004981659, ""primary_span"": 0.0070036016250000005, ""utilization_ratio"": 0.0070036016250000005}]",,Full-domain companion preserves every qualifying raw monthly value,False,,0,,True,src/moving_average_figures.py,True,New companion reference,,,,,,,intentional full-scale reference
analysis/moving_averages/figures/emotion_grief/electronic_dance.png,moving_average_individual_genre,equal-weight 12-month mean; rank-weighted 12-month sensitivity,y,linear,0.001320519029,0.005739482472,0.004418963443,0.0009,0.0061,0.0052,0.849800662115,"[{""axis_max"": 0.0061, ""axis_min"": 0.0009000000000000001, ""axis_span"": 0.005200000000000001, ""primary_max"": 0.005739482472, ""primary_min"": 0.001320519029, ""primary_span"": 0.004418963442999999, ""utilization_ratio"": 0.8498006621153844}]",Primary rolling range uses under 25% of old Y-axis; raw/global/domain scale dominates,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,True,analysis/moving_averages/figures/emotion_grief/electronic_dance_full_scale.png,39,Y-axis follows displayed 12-month means; classifier scores range 0–1. Raw monthly context: 39 values outside view.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001320519029,0.005739482472,0,0.019375001658,0.228075513025,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/emotion_grief/electronic_dance_full_scale.png,moving_average_individual_genre,equal-weight/rank-weighted rolling means; full-domain reference,y,linear,0.001320519029,0.005739482472,0.004418963443,0,1,1,0.004418963443,"[{""axis_max"": 1.0, ""axis_min"": 0.0, ""axis_span"": 1.0, ""primary_max"": 0.005739482472, ""primary_min"": 0.001320519029, ""primary_span"": 0.004418963442999999, ""utilization_ratio"": 0.004418963442999999}]",,Full-domain companion preserves every qualifying raw monthly value,False,,0,,True,src/moving_average_figures.py,True,New companion reference,,,,,,,intentional full-scale reference
analysis/moving_averages/figures/emotion_grief/hip_hop_rap.png,moving_average_individual_genre,equal-weight 12-month mean; rank-weighted 12-month sensitivity,y,linear,0.0004785995478,0.002775457885,0.0022968583372,0.0002,0.003,0.0028,0.820306549,"[{""axis_max"": 0.003, ""axis_min"": 0.0002, ""axis_span"": 0.0028, ""primary_max"": 0.002775457885, ""primary_min"": 0.0004785995478, ""primary_span"": 0.0022968583372000003, ""utilization_ratio"": 0.8203065490000001}]",Primary rolling range uses under 25% of old Y-axis; raw/global/domain scale dominates,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,True,analysis/moving_averages/figures/emotion_grief/hip_hop_rap_full_scale.png,1,Y-axis follows displayed 12-month means; classifier scores range 0–1. Raw monthly context: 1 values outside view.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0004785995478,0.002775457885,0,0.019375001658,0.118547516937,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/emotion_grief/hip_hop_rap_full_scale.png,moving_average_individual_genre,equal-weight/rank-weighted rolling means; full-domain reference,y,linear,0.0004785995478,0.002775457885,0.0022968583372,0,1,1,0.0022968583372,"[{""axis_max"": 1.0, ""axis_min"": 0.0, ""axis_span"": 1.0, ""primary_max"": 0.002775457885, ""primary_min"": 0.0004785995478, ""primary_span"": 0.0022968583372000003, ""utilization_ratio"": 0.0022968583372000003}]",,Full-domain companion preserves every qualifying raw monthly value,False,,0,,True,src/moving_average_figures.py,True,New companion reference,,,,,,,intentional full-scale reference
analysis/moving_averages/figures/emotion_grief/major_genres.png,moving_average_major_genres,equal-weight 12-month mean,y,linear,0.0005329601569,0.007947957535,0.0074149973781,0,0.0086,0.0086,0.862208997453,"[{""axis_max"": 0.0086, ""axis_min"": 0.0, ""axis_span"": 0.0086, ""primary_max"": 0.007947957535, ""primary_min"": 0.0005329601569, ""primary_span"": 0.0074149973781, ""utilization_ratio"": 0.8622089974534883}]",Primary rolling range uses 25–50% of old Y-axis; reviewed against raw/global scale,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,False,,0,Y-axis follows displayed 12-month means; classifier scores range 0–1.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0005329601569,0.007947957535,0,0.019375001658,0.382709509345,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/emotion_grief/overall.png,moving_average_overall,equal-weight 12-month mean,y,linear,0.001649587884,0.004977887998,0.003328300114,0.0013,0.0053,0.004,0.8320750285,"[{""axis_max"": 0.0053, ""axis_min"": 0.0013000000000000002, ""axis_span"": 0.004, ""primary_max"": 0.004977887998, ""primary_min"": 0.001649587884, ""primary_span"": 0.0033283001139999997, ""utilization_ratio"": 0.8320750284999999}]",Primary rolling range uses under 25% of old Y-axis; raw/global/domain scale dominates,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,True,analysis/moving_averages/figures/emotion_grief/overall_full_scale.png,15,Y-axis follows displayed 12-month means; classifier scores range 0–1. Raw monthly context: 15 values outside view.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001649587884,0.004977887998,0,0.019375001658,0.17178321699,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/emotion_grief/overall_full_scale.png,moving_average_overall,equal-weight/rank-weighted rolling means; full-domain reference,y,linear,0.001649587884,0.004977887998,0.003328300114,0,1,1,0.003328300114,"[{""axis_max"": 1.0, ""axis_min"": 0.0, ""axis_span"": 1.0, ""primary_max"": 0.004977887998, ""primary_min"": 0.001649587884, ""primary_span"": 0.0033283001139999997, ""utilization_ratio"": 0.0033283001139999997}]",,Full-domain companion preserves every qualifying raw monthly value,False,,0,,True,src/moving_average_figures.py,True,New companion reference,,,,,,,intentional full-scale reference
analysis/moving_averages/figures/emotion_grief/pop.png,moving_average_individual_genre,equal-weight 12-month mean; rank-weighted 12-month sensitivity,y,linear,0.001771699962,0.006625281928,0.004853581966,0.0013,0.0071,0.0058,0.836824476897,"[{""axis_max"": 0.0071, ""axis_min"": 0.0013000000000000002, ""axis_span"": 0.0058000000000000005, ""primary_max"": 0.006625281928, ""primary_min"": 0.001771699962, ""primary_span"": 0.004853581966, ""utilization_ratio"": 0.8368244768965516}]",Primary rolling range uses 25–50% of old Y-axis; reviewed against raw/global scale,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,True,analysis/moving_averages/figures/emotion_grief/pop_full_scale.png,10,Y-axis follows displayed 12-month means; classifier scores range 0–1. Raw monthly context: 10 values outside view.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001771699962,0.006625281928,0,0.019375001658,0.250507434873,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/emotion_grief/pop_full_scale.png,moving_average_individual_genre,equal-weight/rank-weighted rolling means; full-domain reference,y,linear,0.001771699962,0.006625281928,0.004853581966,0,1,1,0.004853581966,"[{""axis_max"": 1.0, ""axis_min"": 0.0, ""axis_span"": 1.0, ""primary_max"": 0.006625281928, ""primary_min"": 0.001771699962, ""primary_span"": 0.004853581966, ""utilization_ratio"": 0.004853581966}]",,Full-domain companion preserves every qualifying raw monthly value,False,,0,,True,src/moving_average_figures.py,True,New companion reference,,,,,,,intentional full-scale reference
analysis/moving_averages/figures/emotion_grief/r_b_soul.png,moving_average_individual_genre,equal-weight 12-month mean; rank-weighted 12-month sensitivity,y,linear,0.0008458852479,0.006300082299,0.0054541970511,0.0004,0.0068,0.0064,0.852218289234,"[{""axis_max"": 0.0068000000000000005, ""axis_min"": 0.0004, ""axis_span"": 0.0064, ""primary_max"": 0.006300082299, ""primary_min"": 0.0008458852479, ""primary_span"": 0.0054541970511, ""utilization_ratio"": 0.8522182892343749}]",Primary rolling range uses 25–50% of old Y-axis; reviewed against raw/global scale,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,True,analysis/moving_averages/figures/emotion_grief/r_b_soul_full_scale.png,18,Y-axis follows displayed 12-month means; classifier scores range 0–1. Raw monthly context: 18 values outside view.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0008458852479,0.006300082299,0,0.019375001658,0.281506920483,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/emotion_grief/r_b_soul_full_scale.png,moving_average_individual_genre,equal-weight/rank-weighted rolling means; full-domain reference,y,linear,0.0008458852479,0.006300082299,0.0054541970511,0,1,1,0.0054541970511,"[{""axis_max"": 1.0, ""axis_min"": 0.0, ""axis_span"": 1.0, ""primary_max"": 0.006300082299, ""primary_min"": 0.0008458852479, ""primary_span"": 0.0054541970511, ""utilization_ratio"": 0.0054541970511}]",,Full-domain companion preserves every qualifying raw monthly value,False,,0,,True,src/moving_average_figures.py,True,New companion reference,,,,,,,intentional full-scale reference
analysis/moving_averages/figures/emotion_grief/rank_sensitivity.png,moving_average_rank_sensitivity,equal-weight 12-month mean; rank-weighted 12-month sensitivity,y,linear,0.001649587884,0.005237634506,0.003588046622,0.0013,0.0056,0.0043,0.834429446977,"[{""axis_max"": 0.0056, ""axis_min"": 0.0013000000000000002, ""axis_span"": 0.0043, ""primary_max"": 0.005237634506, ""primary_min"": 0.001649587884, ""primary_span"": 0.0035880466220000002, ""utilization_ratio"": 0.8344294469767443}]",Primary rolling range uses under 25% of old Y-axis; raw/global/domain scale dominates,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,False,,0,Y-axis follows displayed 12-month means; classifier scores range 0–1.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001649587884,0.005237634506,0,0.019375001658,0.185189487224,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/emotion_grief/rock.png,moving_average_individual_genre,equal-weight 12-month mean; rank-weighted 12-month sensitivity,y,linear,0.001378272176,0.006287437392,0.004909165216,0.0009,0.0067,0.0058,0.846407795862,"[{""axis_max"": 0.0067, ""axis_min"": 0.0009000000000000001, ""axis_span"": 0.0058000000000000005, ""primary_max"": 0.006287437392, ""primary_min"": 0.001378272176, ""primary_span"": 0.004909165216, ""utilization_ratio"": 0.8464077958620689}]",Primary rolling range uses 25–50% of old Y-axis; reviewed against raw/global scale,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,True,analysis/moving_averages/figures/emotion_grief/rock_full_scale.png,11,Y-axis follows displayed 12-month means; classifier scores range 0–1. Raw monthly context: 11 values outside view.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001378272176,0.006287437392,0,0.019375001658,0.25337624753,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/emotion_grief/rock_full_scale.png,moving_average_individual_genre,equal-weight/rank-weighted rolling means; full-domain reference,y,linear,0.001378272176,0.006287437392,0.004909165216,0,1,1,0.004909165216,"[{""axis_max"": 1.0, ""axis_min"": 0.0, ""axis_span"": 1.0, ""primary_max"": 0.006287437392, ""primary_min"": 0.001378272176, ""primary_span"": 0.004909165216, ""utilization_ratio"": 0.004909165216}]",,Full-domain companion preserves every qualifying raw monthly value,False,,0,,True,src/moving_average_figures.py,True,New companion reference,,,,,,,intentional full-scale reference
analysis/moving_averages/figures/emotion_joy/alternative_indie.png,moving_average_individual_genre,equal-weight 12-month mean; rank-weighted 12-month sensitivity,y,linear,0.0074031748,0.1077654338,0.100362259,0,0.12,0.12,0.836352158333,"[{""axis_max"": 0.12, ""axis_min"": 0.0, ""axis_span"": 0.12, ""primary_max"": 0.1077654338, ""primary_min"": 0.0074031748, ""primary_span"": 0.10036225900000001, ""utilization_ratio"": 0.8363521583333334}]",Primary rolling range uses 25–50% of old Y-axis; reviewed against raw/global scale,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,True,analysis/moving_averages/figures/emotion_joy/alternative_indie_full_scale.png,7,Y-axis follows displayed 12-month means; classifier scores range 0–1. Raw monthly context: 7 values outside view.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0074031748,0.1077654338,0,0.304613992224,0.329473568391,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/emotion_joy/alternative_indie_full_scale.png,moving_average_individual_genre,equal-weight/rank-weighted rolling means; full-domain reference,y,linear,0.0074031748,0.1077654338,0.100362259,0,1,1,0.100362259,"[{""axis_max"": 1.0, ""axis_min"": 0.0, ""axis_span"": 1.0, ""primary_max"": 0.1077654338, ""primary_min"": 0.0074031748, ""primary_span"": 0.10036225900000001, ""utilization_ratio"": 0.10036225900000001}]",,Full-domain companion preserves every qualifying raw monthly value,False,,0,,True,src/moving_average_figures.py,True,New companion reference,,,,,,,intentional full-scale reference
analysis/moving_averages/figures/emotion_joy/country.png,moving_average_individual_genre,equal-weight 12-month mean; rank-weighted 12-month sensitivity,y,linear,0.01349835702,0.09655564137,0.08305728435,0.006,0.104,0.098,0.847523309694,"[{""axis_max"": 0.10400000000000001, ""axis_min"": 0.006, ""axis_span"": 0.098, ""primary_max"": 0.09655564137, ""primary_min"": 0.01349835702, ""primary_span"": 0.08305728435, ""utilization_ratio"": 0.8475233096938775}]",Primary rolling range uses 25–50% of old Y-axis; reviewed against raw/global scale,Scale only finite displayed rolling series; exterior legend; readable count panel; 300 dpi,True,analysis/moving_averages/figures/emotion_joy/country_full_scale.png,32,Y-axis follows displayed 12-month means; classifier scores range 0–1. Raw monthly context: 32 values outside view.,True,src/moving_average_figures.py,False,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.01349835702,0.09655564137,0,0.304613992224,0.272664048501,,reviewed by family; no unresolved presentation issue
analysis/moving_averages/figures/emotion_joy/country_full_scale.png,moving_average_individual_genre,equal-weight/rank-weighted rolling means; full-domain reference,y,linear,0.01349835702,0.09655564137,0.08305728435,0,1,1,0.08305728435,"[{""axis_max"": 1.0, ""axis_min"": 0.0, ""axis_span"": 1.0, ""primary_max"": 0.09655564137, ""primary_min"": 0.01349835702, ""primary_span"": 0.08305728435, ""utilization_ratio"": 0.08305728435}]",,Full-domain companion preserves every qualifying raw monthly value,False,,0,,True,src/moving_average_figures.py,True,New companion reference,,,,,,,intentional full-scale reference
